Date,Platform,Campaign,Region,Spend,CPM,Impressions,Frequency,Clicks,Purchases,Revenue,Product_Category,Target_Audience,Creative_Type,Video_Completion_Rate,Customer_LTV,Is_Competitive_Event,CTR,CPC,CVR,ROAS
2024-02-08,Google,Google_Athletes_Search_Protein_001,Midwest,-0.20035410555237532,0.45039224819670404,-1.0364067423546803,1.4681093447935176,-0.4639563228395099,-0.5997944593474969,-0.4627898834093204,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.010312707917498337,1.5097983870967742,0.02217741935483871,1.1867505274684187
2024-02-08,Google,Google_WeightLoss_Search_Diet_001,West,0.020287786911862477,0.45039224819670404,0.017035102041039373,-0.6665429978442614,1.7233325188279385,0.48752736258873136,0.21636626877646703,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.013883521122573357,1.1214775160599573,0.018558172733761598,0.9456844811894168
2024-02-08,Google,Google_WeightLoss_Search_Diet_001,South,-0.23346393923239056,0.45039224819670404,-1.1944978160776847,-0.3676916698749723,-0.4446211728579192,-0.3823300949602512,-0.5516850250090143,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.012546676624346527,1.2409920634920635,0.027777777777777776,1.2959261983180377
2024-02-08,Google,Google_WeightLoss_Search_Diet_001,Northeast,0.031167882177053862,0.45039224819670404,0.06897418303709076,2.5496665317299922,0.5632235199324963,0.9224560913632227,0.9269246069853809,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.008897261266483119,1.7499891422366993,0.03474484256243214,1.3095164232444438
2024-02-08,Google,Google_WeightLoss_Search_Diet_001,Midwest,-0.11642309199122805,0.45039224819670404,-0.6356939400464343,-1.1219354976069873,0.6429810136065579,0.704991726975977,0.4993726413999551,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.013991141876631566,1.112861635220126,0.03039832285115304,1.6339163770286436
2024-02-08,Google,Google_FitnessEnth_Display_Preworkout_001,West,-0.11836031240589345,0.45039224819670404,-0.6449288841713083,0.08770082988775363,-1.6627356216981335,-0.3823300949602512,-0.4804983961358716,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.0,0.0,0.0,0.8280525392384656
2024-02-08,Google,Google_FitnessEnth_Display_Preworkout_001,South,-0.19488051878517668,0.45039224819670404,-1.0102776347875422,-0.780391122784943,-0.24885277929431332,-0.7447707022723273,-0.8872937556031499,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.01184066712545035,1.314974358974359,0.015384615384615385,0.6700855367496036
2024-02-08,Google,Google_FitnessEnth_Display_Preworkout_001,Northeast,-0.20708876378064422,0.45039224819670404,-1.0685595067808074,0.41501418909221305,-0.34794542294996567,-0.8172588237347426,-0.9355059492112747,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.011702951553222615,1.3304411764705881,0.014705882352941176,0.6536420913009837
2024-02-08,Google,Google_FitnessEnth_Display_Preworkout_001,Midwest,-0.22327609170540372,0.45039224819670404,-1.1458498058820743,-0.9511633101959655,-0.44220427911022037,-0.962235066659573,-1.0552118557282626,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.01185195615949682,1.3137227722772276,0.011881188118811881,0.5544367906184526
2024-02-08,TT,TT_Athletes_Video_Protein_001,West,-0.15143526538592167,-1.285735877124567,-0.20639868648344897,0.01654575179982791,-0.20293179808803538,-0.019889487648175157,0.2238727674274137,Protein,Athletes,Video,1.9281887023576425,0.32741710229183646,False,0.006732880758898215,1.5416887417218543,0.03145695364238411,1.6027513477523143
2024-02-08,TT,TT_Athletes_Video_Protein_001,South,0.0008565538883073153,-1.285735877124567,0.884262176782713,0.4861692671801394,0.611561394886473,-0.09237760911059037,0.23489367226493976,Protein,Athletes,Video,1.9281887023576425,0.32741710229183646,False,0.006517071819378073,1.592741764080765,0.019128586609989374,1.0022485104452319
2024-02-08,TT,TT_Athletes_Video_Protein_001,Northeast,-0.05956486788156818,-1.285735877124567,0.4515362312338133,1.5961884853517843,0.017005532952558872,-0.019889487648175157,0.35358733881233023,Protein,Athletes,Video,1.9514017423812388e-15,0.32741710229183646,False,0.005664452504177024,1.8324892086330935,0.027338129496402876,1.2614048587446411
2024-02-08,TT,TT_Athletes_Video_Protein_001,Midwest,-0.1292028438403296,-1.285735877124567,-0.047190643276658575,0.6142484077384059,0.009754851709462359,-0.3823300949602512,-0.27253426305623984,Protein,Athletes,Video,1.9281887023576425,0.32741710229183646,False,0.007083559386228005,1.4653757225433526,0.02023121387283237,1.0413691767583133
2024-02-08,TT,TT_FitnessEnth_Video_Preworkout_001,West,-0.08021960853543832,-1.285735877124567,0.3036175581667177,0.47193825156255387,0.3070327826764194,-0.1648657305730056,-0.16052820439787435,Preworkout,FitnessEnth,Video,0.9245611697041117,-0.9289853857890259,False,0.007069804561108268,1.4682208588957053,0.020858895705521473,0.9647919104128365
2024-02-08,TT,TT_FitnessEnth_Video_Preworkout_001,South,0.005538617078876745,-1.285735877124567,0.9177912071799336,1.1692580168242286,0.6067276073910753,-0.3823300949602512,-0.5953819459437666,Preworkout,FitnessEnth,Video,0.9245611697041117,-0.9289853857890259,False,0.006428380718965435,1.6147177848775294,0.014909478168264111,0.5092466792417987
2024-02-08,TT,TT_FitnessEnth_Video_Preworkout_001,Northeast,-0.15297806557765659,-1.285735877124567,-0.21744870601947525,-1.3354007318707657,-0.25852035428510867,-0.7447707022723273,-0.834247831803128,Preworkout,FitnessEnth,Video,0.9245611697041117,-0.9289853857890259,False,0.006516740508103864,1.5928227194492255,0.01549053356282272,0.607404125649698
2024-02-08,TT,TT_FitnessEnth_Video_Preworkout_001,Midwest,-0.10765998690217381,-1.285735877124567,0.1071107125549288,0.17308692359326486,-0.3358609542114715,-1.0347231881219883,-1.121030200717698,Preworkout,FitnessEnth,Video,0.9245611697041117,-0.9289853857890259,False,0.005207394690164758,1.9933151183970854,0.009107468123861567,0.28324180091928397
2024-02-08,TT,TT_WeightLoss_Video_Diet_001,West,0.053521044607216496,-1.285735877124567,1.2614388363968958,-0.39615370111014275,0.9040055383580324,0.34255111966390095,0.19198152164369553,Diet,WeightLoss,Video,-0.07730869651745348,-1.4155072003224662,False,0.006503368034292713,1.5960922787193974,0.022598870056497175,0.863933217309224
2024-02-08,TT,TT_WeightLoss_Video_Diet_001,South,0.20047343365265854,-1.285735877124567,2.3138434948433853,-0.2396125293167058,2.0157766622994977,3.024611613773264,2.6006918304215807,Diet,WeightLoss,Video,1.9514017423812388e-15,-1.4155072003224662,False,0.00704424172579294,1.4735479632063073,0.04007884362680683,1.5972604938601889
2024-02-08,TT,TT_WeightLoss_Video_Diet_001,Northeast,0.26436414350586146,-1.285735877124567,2.771402065522886,-0.4246157323453132,2.5547439680363384,3.6045165854725854,3.0122299322183212,Diet,WeightLoss,Video,-0.07730869651745348,-1.4155072003224662,False,0.007301163583720707,1.4216962750716333,0.03954154727793696,1.5898035358706255
2024-02-08,TT,TT_WeightLoss_Video_Diet_001,Midwest,0.15612396518450844,-1.285735877124567,1.996225243775366,0.030776767417412802,1.8417603124651816,1.7198254274497902,1.1948952353413669,Diet,WeightLoss,Video,-0.07730869651745348,-1.4155072003224662,False,0.007244964749499098,1.4327241379310343,0.029655172413793104,1.1293701412789718
2024-02-09,FB,FB_Athletes_Video_Protein_001,West,0.04095326008880554,-0.5866014297408567,0.6410221258046613,0.5573243452680651,0.178937414048381,-0.09237760911059037,0.19257294274952766,Protein,Athletes,Video,-2.2304500756778327,1.159078323716521,False,0.005764211959605129,2.163005249343832,0.023622047244094488,0.8888005775963015
2024-02-09,FB,FB_Athletes_Video_Protein_001,South,-0.19023065316382606,-0.5866014297408567,-0.7373780548382431,-0.8088531540201134,-0.5848010102244517,-0.6722825808099121,-0.5460096570895866,Protein,Athletes,Video,-2.2304500756778327,1.159078323716521,False,0.007069490235861019,1.7636547085201795,0.02242152466367713,1.0368044343304643
2024-02-09,FB,FB_Athletes_Video_Protein_001,Northeast,-0.09940935978985234,-0.5866014297408567,-0.19586725992203763,-0.8515462008728687,-0.24643588554661447,-0.2373538520354208,-0.05737071536138213,Protein,Athletes,Video,-2.2304500756778327,1.159078323716521,False,0.0064940102175382606,1.9199317406143344,0.027303754266211604,1.10673907633235
2024-02-09,FB,FB_Athletes_Video_Protein_001,Midwest,-0.20587598867340218,-0.5866014297408567,-0.8306450067343784,-1.1646285444597433,-0.7709018287972623,-0.7447707022723273,-0.6319476931601196,Protein,Athletes,Video,-2.2304500756778327,1.159078323716521,False,0.006317195096897898,1.9736585365853658,0.024390243902439025,1.0160652496292635
2024-02-09,FB,FB_Athletes_Image_Preworkout_002,West,-0.10657600207180702,-0.5866014297408567,-0.23859134267685408,-0.6523119822266765,-0.8119890225081425,-0.8172588237347426,-0.8459397721261174,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.00399568647482831,3.120369318181818,0.022727272727272728,0.5024081138414196
2024-02-09,FB,FB_Athletes_Image_Preworkout_002,South,-0.0827229695422012,-0.5866014297408567,-0.09637719233052292,0.5430933296504802,-0.4204522353809308,-0.45481821642266645,-0.6222802327763248,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.005397742189551063,2.309863813229572,0.02529182879377432,0.630421049971784
2024-02-09,FB,FB_Athletes_Image_Preworkout_002,Northeast,-0.19731680152273373,-0.5866014297408567,-0.7796234363857227,0.756558563914258,-0.7273977413386832,-0.8172588237347426,-0.8970294568837714,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.006347383959324258,1.9642894056847544,0.020671834625323,0.6668289089426189
2024-02-09,FB,FB_Athletes_Image_Preworkout_002,Midwest,-0.17460946583116413,-0.5866014297408567,-0.644230778243942,1.7811916883803915,-0.9352506036407833,-1.0347231881219883,-1.1306635406530794,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.004442279878390743,2.8066777408637873,0.016611295681063124,0.3568731430735905
2024-02-09,FB,FB_FitnessEnth_Carousel_WeightLoss_001,West,-0.0636834736108083,-0.5866014297408567,0.017134831459234556,-1.0934734663718169,-0.16426149812485397,-0.2373538520354208,-0.3471898041847442,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.006143723492805898,2.0294032258064516,0.025806451612903226,0.787097748424374
2024-02-09,FB,FB_FitnessEnth_Carousel_WeightLoss_001,South,0.1109990719243386,-0.5866014297408567,1.0586490374388102,0.8561756732373541,0.3263679326580101,0.34255111966390095,0.0,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.0053744130918874445,2.319890643985419,0.02916160388821385,0.6785905198003062
2024-02-09,FB,FB_FitnessEnth_Carousel_WeightLoss_001,Northeast,0.14538339271926531,-0.5866014297408567,1.2636528294808287,-0.7376980759321871,0.5414714762032067,1.2124085772128836,0.9928908072512744,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.005581019637600896,2.234013157894737,0.039473684210526314,1.0643853500996356
2024-02-09,FB,FB_FitnessEnth_Carousel_WeightLoss_001,Midwest,-0.30514377770577855,-0.5866014297408567,-1.4225191578391514,1.2831061417649103,-1.268781940823223,-1.1072113095844034,-1.2070592246506668,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.005671932632751061,2.1982208588957057,0.024539877300613498,0.6539588624375541
2024-02-09,Google,Google_Athletes_Search_Protein_001,West,-0.15272853441621076,0.45373738909327677,-0.8101605842370878,2.151198094437606,-0.04583370448761091,0.2700629982014857,0.686284457808523,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.011255236460909503,1.384693572496263,0.0343796711509716,2.0499805691092017
2024-02-09,Google,Google_Athletes_Search_Protein_001,South,-0.19781318071485712,0.45373738909327677,-1.0252171016331808,-0.93693229457838,-0.13525877315246793,-0.09237760911059037,0.1516056576878469,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.012988881353145488,1.1998892405063293,0.028481012658227847,1.8842852056492556
2024-02-09,Google,Google_Athletes_Search_Protein_001,Northeast,-0.17748041575317514,0.45373738909327677,-0.9282202694965456,-1.0934734663718169,-0.02891544825371905,-0.2373538520354208,0.052633610323397646,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.012630792227204783,1.2338905325443787,0.023668639053254437,1.6087686276390405
2024-02-09,Google,Google_Athletes_Search_Protein_001,Midwest,-0.16027618126725474,0.45373738909327677,-0.8461629042055488,0.2157799704460208,-0.15701081688175747,-0.45481821642266645,-0.27717464404046127,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.010809591560537183,1.4417817014446228,0.02086677367576244,1.1710920365607917
2024-02-09,Google,Google_WeightLoss_Search_Diet_001,West,-0.10877616930175937,0.45373738909327677,-0.6005293471908127,0.7707895795318429,0.40854232007977065,0.12508675527665528,-0.17293667413754513,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.01225178344222219,1.2720770128354726,0.024504084014002333,1.0489740132272947
2024-02-09,Google,Google_WeightLoss_Search_Diet_001,South,-0.13484815097669522,0.45373738909327677,-0.7248719857965671,-0.7092360446970173,0.34570308263960087,0.704991726975977,0.4310293832279283,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.013042454681001334,1.1949458483754514,0.03489771359807461,1.6863947633434038
2024-02-09,Google,Google_WeightLoss_Search_Diet_001,Northeast,0.23711426742367064,0.45373738909327677,1.0493143638957412,-0.481539794815654,-1.6627356216981335,3.3145640996229244,3.258977641661176,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.0,0.0,0.0,1.748846299331736
2024-02-09,Google,Google_WeightLoss_Search_Diet_001,Midwest,-0.04635044884801266,0.45373738909327677,-0.30275725034363493,-1.1077044819894024,1.0466022694722639,1.9372897918370358,1.7369440523193362,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.01320719149838592,1.1800446030330063,0.04103479036574487,2.133909875040633
2024-02-09,Google,Google_FitnessEnth_Display_Preworkout_001,West,-0.12088513845880225,0.45373738909327677,-0.6582726803258239,-0.9938563570487208,-0.20534869183573423,-0.5997944593474969,-0.6693437046211985,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.008992752110239508,1.7330679933665007,0.01824212271973466,0.6766248181887775
2024-02-09,Google,Google_FitnessEnth_Display_Preworkout_001,South,28.507304486851083,0.45373738909327677,-0.6168450800075448,-0.026147295052927393,0.26594558896553916,-0.5997944593474969,-0.7886515392400302,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.011543301847217602,135.01503759398497,0.013784461152882205,0.005589278090252641
2024-02-09,Google,Google_FitnessEnth_Display_Preworkout_001,Northeast,-0.21027364000253873,0.45373738909327677,-1.08465583487751,-0.26807456055187623,-0.39144951040854475,-0.7447707022723273,-0.8921843532090696,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.011515642445869913,1.353403041825095,0.017110266159695818,0.7180463273820394
2024-02-09,Google,Google_FitnessEnth_Display_Preworkout_001,Midwest,-0.2553448706473439,0.45373738909327677,-1.2996325687390466,0.6427104389735764,-0.6065530539537414,-1.0347231881219883,-1.1516703633929253,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.012521848763574888,1.244645308924485,0.011441647597254004,0.5203434391719218
2024-02-09,TT,TT_Athletes_Video_Protein_001,West,-0.060133691604433895,-1.2823907362279943,0.44511365670204356,0.05923879865258321,0.22727528900235777,0.8499679699008075,1.4572814836403607,Protein,Athletes,Video,1.9018237058781284,0.32741710229183646,False,0.0063902985135609975,1.6259079283887468,0.03964194373401535,2.026733047048275
2024-02-09,TT,TT_Athletes_Video_Protein_001,South,-0.12164714759698086,-1.2823907362279943,0.004987788323061247,1.1265649699714728,-0.20293179808803538,-0.5273063378850816,-0.2811439895392193,Protein,Athletes,Video,1.9018237058781284,0.32741710229183646,False,0.006021513952166848,1.725496688741722,0.019867549668874173,1.0059681443101132
2024-02-09,TT,TT_Athletes_Video_Protein_001,Northeast,-0.02111560397276598,-1.2823907362279943,0.7242762441140003,-0.7234670603146022,0.3674551263688904,0.12508675527665528,0.25507023076005964,Protein,Athletes,Video,1.9018237058781284,0.32741710229183646,False,0.006159757716196496,1.686761904761905,0.025,1.0726949353509119
2024-02-09,TT,TT_Athletes_Video_Protein_001,Midwest,-0.10239300120412921,-1.2823907362279943,0.14275400661788726,3.1616002032861563,0.05567583291574028,-0.1648657305730056,0.09691057888117739,Protein,Athletes,Video,1.9018237058781284,0.32741710229183646,False,0.006631596619844423,1.5667510548523207,0.02390998593530239,1.2395597687529174
2024-02-09,TT,TT_FitnessEnth_Video_Preworkout_001,West,0.13345151019292595,-1.2823907362279943,1.8301757624803863,0.6284794233559915,1.4139701191224872,0.5600154840511465,0.3247214394545994,Preworkout,FitnessEnth,Video,0.9017115060885308,-0.9289853857890259,False,0.006636637575985069,1.565553809897879,0.021209740769835034,0.7933565819513786
2024-02-09,TT,TT_FitnessEnth_Video_Preworkout_001,South,-0.11842470754433108,-1.2823907362279943,0.028045229809787593,-0.11153338875843863,0.10159681412201821,-0.5273063378850816,-0.7299757414517983,Preworkout,FitnessEnth,Video,0.9017115060885308,-0.9289853857890259,False,0.007194740940047111,1.4441232876712329,0.01643835616438356,0.6201705542538962
2024-02-09,TT,TT_FitnessEnth_Video_Preworkout_001,Northeast,-0.1478667014641696,-1.2823907362279943,-0.18260324730207828,-0.12576440437602415,-0.23676831055581912,-0.7447707022723273,-0.8855308657684581,Preworkout,FitnessEnth,Video,0.9017115060885308,-0.9289853857890259,False,0.00649050625948824,1.6008135593220338,0.015254237288135594,0.5474123327121803
2024-02-09,TT,TT_FitnessEnth_Video_Preworkout_001,Midwest,-0.11933428887476265,-1.2823907362279943,0.02154287174346165,0.6000173921208211,-0.014414085767526022,-0.8897469451971578,-1.0056917115976245,Preworkout,FitnessEnth,Video,1.9514017423812388e-15,-0.9289853857890259,False,0.006743328356585621,1.540791788856305,0.010263929618768328,0.39147522886888336
2024-02-09,TT,TT_WeightLoss_Video_Diet_001,West,0.14189800585132856,-1.2823907362279943,1.8906117899066672,-0.4388467479628981,0.9910137132751906,0.704991726975977,0.6678366686996817,Diet,WeightLoss,Video,-0.10015836013303245,-1.4155072003224662,False,0.005635277452731416,1.8437431693989073,0.026411657559198543,0.9300395666928468
2024-02-09,TT,TT_WeightLoss_Video_Diet_001,South,0.2380936101540762,-1.2823907362279943,2.578864450755265,2.0231189538793397,1.0514360569676615,1.2124085772128836,1.0798979507054272,Diet,WeightLoss,Video,-0.10015836013303245,-1.4155072003224662,False,0.004896446479180292,2.121950133570792,0.032056990204808546,0.9421515348622506
2024-02-09,TT,TT_WeightLoss_Video_Diet_001,Northeast,0.345461770975753,-1.2823907362279943,3.3470602132291223,0.5715553608856506,2.429065493155999,3.024611613773264,2.7699292545520113,Diet,WeightLoss,Video,-0.10015836013303245,-1.4155072003224662,False,0.0063203715318221184,1.6438924985233314,0.03603071470761961,1.3406009823542726
2024-02-09,TT,TT_WeightLoss_Video_Diet_001,Midwest,0.06494313228759127,-1.2823907362279943,1.340005672051061,-1.1077044819894024,1.1118584006601324,1.4298729416001292,1.1858760634774268,Diet,WeightLoss,Video,1.9514017423812388e-15,-1.4155072003224662,False,0.006864427555773474,1.5136062717770034,0.03397212543554007,1.345679722839286
2024-02-10,FB,FB_Athletes_Video_Protein_001,West,-0.0049685230095300615,0.25302893529891024,-0.028501350306881255,1.5534954384990283,-0.14976013563866095,-0.1648657305730056,0.0976726022290766,Protein,Athletes,Video,-2.2480267399975093,1.159078323716521,False,0.006347081964553677,2.359520766773163,0.027156549520766772,0.9352971443272448
2024-02-10,FB,FB_Athletes_Video_Protein_001,South,-0.0506971206925527,0.25302893529891024,-0.25548550611911813,1.3684922354704216,-0.24643588554661447,-0.45481821642266645,-0.26486853564603086,Protein,Athletes,Video,-2.2480267399975093,1.159078323716521,False,0.006716486337795709,2.2297440273037545,0.02218430034129693,0.8133365987310868
2024-02-10,FB,FB_Athletes_Video_Protein_001,Northeast,0.07062600325471222,0.25302893529891024,0.34674055859431485,-0.8373151852552838,0.17168673280528451,-0.019889487648175157,0.20396917251960098,Protein,Athletes,Video,-2.2480267399975093,1.159078323716521,False,0.006462819628579457,2.317259552042161,0.025032938076416336,0.8386115533318172
2024-02-10,FB,FB_Athletes_Video_Protein_001,Midwest,-0.08172484489641792,0.25302893529891024,-0.40950761957975895,0.0023147361822423887,-0.3745312541746529,-0.6722825808099121,-0.5466806925750499,Protein,Athletes,Video,-2.2480267399975093,1.159078323716521,False,0.006702210597791917,2.234502814258912,0.01876172607879925,0.6842626722306653
2024-02-10,FB,FB_Athletes_Image_Preworkout_002,West,0.002012983249416423,0.25302893529891024,0.006144649574125372,-0.15422643561119456,-0.19084732934954118,-0.2373538520354208,-0.4317061549047193,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.006067852338962786,2.4681116584564857,0.026272577996715927,0.6094419458711446
2024-02-10,FB,FB_Athletes_Image_Preworkout_002,South,-0.0790095165589645,0.25302893529891024,-0.3960242022397702,-0.6238499509915061,-0.7153132726001891,-0.6722825808099121,-0.783283255356323,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.004887658661878756,3.0640561224489793,0.025510204081632654,0.5052992648466835
2024-02-10,FB,FB_Athletes_Image_Preworkout_002,Northeast,-0.11655724852963978,0.25302893529891024,-0.5823985389629285,0.05923879865258321,-0.8627437912098181,-0.8897469451971578,-0.9324919762680915,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.0046713144599057265,3.20595166163142,0.021148036253776436,0.44830705730467313
2024-02-10,FB,FB_Athletes_Image_Preworkout_002,Midwest,-0.12494203218037297,0.25302893529891024,-0.624025598117598,-0.8657772164904542,-0.6887274413755018,-0.8897469451971578,-0.9986742727072699,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.005860028209565079,2.5556327543424318,0.017369727047146403,0.40541012894205375
2024-02-10,FB,FB_FitnessEnth_Carousel_WeightLoss_001,West,0.17658015416152928,0.25302893529891024,0.8726736183884327,-0.5384638572859948,0.3312017201534078,-0.30984197349783604,-0.4530655556115034,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.005736775862428638,2.6105333333333336,0.01818181818181818,0.41661520460233364
2024-02-10,FB,FB_FitnessEnth_Carousel_WeightLoss_001,South,0.29824135258559176,0.25302893529891024,1.4765751373275449,0.20154895482843527,0.6792344198220405,0.704991726975977,0.6206935824751767,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.0055662143997794195,2.6905263157894734,0.029927760577915376,0.7062774248979717
2024-02-10,FB,FB_FitnessEnth_Carousel_WeightLoss_001,Northeast,0.3129395429339811,0.25302893529891024,1.5495371796791408,-0.39615370111014275,0.1451009015805973,0.6325036055135618,0.3267004254625762,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.004208299576919615,3.5586898395721924,0.0374331550802139,0.5946354107967993
2024-02-10,FB,FB_FitnessEnth_Carousel_WeightLoss_001,Midwest,0.4089017148598924,0.25302893529891024,2.0258847727466134,2.9623659846399626,0.18618809529147753,-0.019889487648175157,-0.1578554359388253,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.003794153531786575,3.9471241830065362,0.02483660130718954,0.38311006606944736
2024-02-10,Google,Google_Athletes_Search_Protein_001,West,-0.11525861323781424,1.5041116306171283,-0.8599255639164841,-0.16845745122877945,-1.6627356216981335,0.34255111966390095,0.5789529005827926,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.0,0.0,0.0,1.6929015675275092
2024-02-10,Google,Google_Athletes_Search_Protein_001,South,-0.13855355456762722,1.5041116306171283,-0.952414626350697,-0.4246157323453132,-0.5316293477750773,-0.5273063378850816,-0.431160227730105,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.008947177242051733,2.092286324786325,0.02564102564102564,0.9359981208958424
2024-02-10,Google,Google_Athletes_Search_Protein_001,Northeast,-0.2301878365643761,1.5041116306171283,-1.3163073274612813,-0.6807740134618468,-1.6627356216981335,-0.5273063378850816,-0.3700050106904999,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.0,0.0,0.0,1.5216177646745181
2024-02-10,Google,Google_Athletes_Search_Protein_001,Midwest,-0.19142464635569048,1.5041116306171283,-1.995723961857786,2.2223531725255334,-1.6627356216981335,-1.3971637954340643,-0.7083774976061205,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.0,0.0,0.0,0.8601784846702636
2024-02-10,Google,Google_WeightLoss_Search_Diet_001,West,-0.050493202754166876,1.5041116306171283,-0.6027233943911068,-0.8657772164904542,-1.6627356216981335,0.12508675527665528,-0.030244958872734623,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.0,0.0,0.0,0.9706514506000504
2024-02-10,Google,Google_WeightLoss_Search_Diet_001,South,-0.04051732255787059,1.5041116306171283,-0.56311086948398,0.01654575179982791,0.4206267888182648,0.48752736258873136,0.24526628858261118,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.012001392272885486,1.5598259860788863,0.030162412993039442,1.1239727199030174
2024-02-10,Google,Google_WeightLoss_Search_Diet_001,Northeast,-0.02051189954991319,1.5041116306171283,-0.48366641494969714,0.5573243452680651,0.6381472261111603,1.2124085772128836,0.7839371811676545,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.012558041367665682,1.4906827731092438,0.037815126050420166,1.3986597422364406
2024-02-10,Google,Google_WeightLoss_Search_Diet_001,Midwest,-0.09879760597469485,1.5041116306171283,-0.7945429573477221,-1.079242450754232,0.07501098289733098,0.34255111966390095,0.13301001330254744,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.011939158447079141,1.5679554937413072,0.03337969401947149,1.252980414419529
2024-02-10,Google,Google_FitnessEnth_Display_Preworkout_001,West,-0.08854536330927035,1.5041116306171283,-0.7538334088404484,1.5534954384990283,-0.2609372480328075,-0.6722825808099121,-0.8437560634276603,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.009315323707498836,2.009603448275862,0.017241379310344827,0.4750894412176017
2024-02-10,Google,Google_FitnessEnth_Display_Preworkout_001,South,-0.16876292388718087,1.5041116306171283,-1.0723891164395023,-0.6238499509915061,-0.3624467854361587,-0.7447707022723273,-0.9070381217517002,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.011621878510325758,1.6107806691449815,0.016728624535315983,0.5747865220401569
2024-02-10,Google,Google_FitnessEnth_Display_Preworkout_001,Northeast,-0.09157193481583899,1.5041116306171283,-0.7658607766747874,-1.1077044819894024,-0.05550127947840627,-0.6722825808099121,-0.7925981377731793,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.010784949724294519,1.7357744360902254,0.015037593984962405,0.518699806807648
2024-02-10,Google,Google_FitnessEnth_Display_Preworkout_001,Midwest,-0.23912534515336561,1.5041116306171283,-1.3517910544551275,1.1407959855890584,-0.5171279852888844,-0.962235066659573,-1.084271104293669,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.014682195514806096,1.2750210970464135,0.012658227848101266,0.5663511814150506
